observer_asn,observer_is_rpki,timestamp,attack_type,attacker_asn,prefix,as_path_length
21709,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
15566,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
29900,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
11472,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
11475,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
31957,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
21719,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
25818,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
25818,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
25820,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
25820,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
36062,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
21727,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
21727,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
21728,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
7393,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
19682,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
11492,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
3303,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
21737,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
40170,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
1261,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
1261,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
29933,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
27887,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
13559,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
40187,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
31996,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
1280,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
32003,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
11525,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
21766,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
21766,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
36103,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
40197,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
29962,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
5391,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
13583,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
21777,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
36111,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
36112,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
21782,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
40217,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
29979,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
9500,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
9500,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
13597,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
36124,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
3359,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
3359,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
19743,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
9505,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
38182,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
3367,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
3367,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
38186,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
36140,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
13625,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
25914,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
30013,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
15685,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
19782,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
19782,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
1351,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
1351,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
21832,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
13641,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
23881,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
23881,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
30027,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
7500,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
11597,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
30032,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
13650,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
30036,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
11605,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
34134,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
25943,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
13659,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
13659,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
13659,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
13659,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
13659,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
25948,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
36193,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
25961,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
40300,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
9584,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
11635,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
7545,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
7545,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
15738,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
15738,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
19833,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
11644,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
13692,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
32121,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
36218,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
36221,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
36221,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
36222,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
11650,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
23939,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
19844,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
11653,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
11653,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
36225,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
38277,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
23944,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
23944,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
23944,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
3465,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
3465,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
38278,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
23947,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
23947,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
34187,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
34187,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
11661,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
30094,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
30094,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
19855,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
36236,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
36236,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
36236,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
17809,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
1426,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
11666,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
26001,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
19864,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
30110,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
13728,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
32160,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
5541,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
11686,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
17831,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
17831,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
32167,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
7595,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
7595,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
13745,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
7604,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
7604,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
23988,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
30132,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
38332,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
21951,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
21951,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
21953,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
11714,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
11714,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
36294,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
36295,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
40393,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
40400,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
26068,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
30164,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
11734,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
40405,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
26073,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
7642,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
32217,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
32220,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
21981,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
26077,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
30174,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
30174,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
36315,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
30177,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
13794,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
40413,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
36324,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
21989,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
21989,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
30188,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
11758,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
13807,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
26097,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
36340,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
36340,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
22006,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
13816,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
40440,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
40440,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
3580,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
26110,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
13823,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
34304,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
19969,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
40449,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
34308,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
32262,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
26120,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
11785,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
30217,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
26123,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
26123,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
32264,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
36363,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
3599,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
3599,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
19984,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
36369,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
36369,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
11796,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
36374,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
36374,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
40470,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
24088,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
40473,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
40473,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
40474,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
17948,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
11805,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
30236,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
13855,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
11817,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
38442,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
38442,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
13868,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
26156,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
22062,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
40497,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
40497,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
3634,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
32307,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
15925,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
34362,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
20029,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
40511,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
38466,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
38466,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
38466,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
17988,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
7753,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
1610,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
32329,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
32334,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
3663,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
13904,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
13904,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
32336,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
32338,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
36436,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
30295,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
26202,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
26202,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
5723,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
18013,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
18013,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
18013,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
36445,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
7775,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
38496,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
26209,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
22115,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
13925,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
7782,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
1640,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
7784,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
9833,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
40555,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
32365,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
3700,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
11893,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
34422,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
13943,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
13943,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
22136,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
22136,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
26231,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
15994,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
7806,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
5760,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
11904,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
16004,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
32388,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
5767,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
32391,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
22154,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
26253,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
32397,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
36493,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
36493,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
36493,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
9873,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
40594,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
20115,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
26259,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
11926,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
20119,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
30359,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
38553,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
40604,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
26269,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
30366,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
26271,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
32413,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
20130,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
11939,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
26277,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
20134,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
36518,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
7849,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
32425,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
11948,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
30383,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
20144,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
20144,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
20144,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
20144,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
20144,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
20144,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
20144,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
26292,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
40630,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
14007,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
3770,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
14010,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
14010,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
14010,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
14010,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
14010,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
18106,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
18106,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
32444,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
32453,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
40646,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
9927,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
9927,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
11976,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
11976,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
18119,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
18119,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
9930,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
9930,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
26311,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
40654,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
7896,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
7896,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
7896,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
11996,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
11996,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
38623,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
30432,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
20194,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
20194,False,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,4
40676,True,1771013511,SUBPREFIX_HIJACK,14140,1.2.3.0/24,3
